time_stamp,humidity,temperature,pressure,voc,pm2.5_alt,0.3_um_count,0.5_um_count,1.0_um_count,2.5_um_count,5.0_um_count,10.0_um_count
1712004600,69.0,83.8,974.982,62.512,53.2,53.2,10118.001,3014.214,594.816,58.745999999999995,11.257
1713030000,69.8,83.8,975.904,82.972,16.3,16.3,3320.757,977.958,165.308,9.606,1.773
1712760600,69.4,83.8,976.448,66.716,12.6,12.6,2588.143,759.6389999999999,126.587,7.31,1.7720000000000002
1716489600,62.4,83.8,974.374,61.89,68.3,68.3,13023.415,3878.005,770.2370000000001,82.04599999999999,22.659
1714171800,67.2,83.8,974.376,120.04,71.6,71.6,15927.583,4642.717000000001,686.79,53.235,9.738
1715200800,63.4,83.8,975.2,66.842,32.7,32.7,6778.924,1993.308,352.77,43.921,11.618
1714671000,63.0,83.8,974.702,51.604,8.0,8.0,1944.095,563.296,69.172,5.041,2.068
1715987400,64.0,83.8,976.108,87.702,29.3,29.3,7272.16,2100.089,250.066,19.247,3.521
1716748800,62.0,83.8,975.448,52.242,19.7,19.7,4480.125,1306.649,186.566,16.622999999999998,4.764
1711837200,68.8,83.8,978.144,55.494,6.4,6.4,1445.195,415.205,62.934,6.25,2.582
1712854200,70.2,83.8,976.42,90.174,24.1,24.1,4799.988,1407.013,253.17,18.866,3.532
1714422600,64.2,83.8,973.904,79.304,20.9,20.9,4424.996,1301.642,217.349,23.199,6.43
1715616600,63.0,83.8,976.5,80.412,48.9,48.9,11207.577,3255.841,468.967,46.987,12.143999999999998
1715981400,64.2,83.8,975.71,54.84,12.8,12.8,3366.58,963.01,101.271,6.95,2.239
1712677800,68.6,83.8,975.588,83.068,46.3,46.3,9131.314,2686.5950000000003,492.802,37.352,7.0169999999999995
1712253000,68.0,83.8,974.126,67.39,12.0,12.0,2657.245,768.3969999999999,121.763,13.348,3.908
1713456000,67.8,83.8,976.338,57.268,3.8,3.8,966.502,276.79499999999996,31.279,2.3200000000000003,0.947
1713137400,70.0,83.8,977.302,115.906,75.3,75.3,17035.392,4992.118,725.271,70.593,15.952000000000002
1712359800,66.6,83.8,974.85,76.834,48.5,48.5,10096.771,2964.45,516.588,59.848,13.241
1715277600,63.8,83.8,976.332,54.896,22.0,22.0,4501.251,1324.85,250.021,38.774,13.398
1713901200,67.8,83.8,972.828,74.458,22.5,22.5,3944.094,1171.045,260.959,20.301,3.923
1713899400,67.8,83.8,972.824,78.766,22.2,22.2,3999.563,1185.8470000000002,254.678,21.572000000000003,4.287
1713031200,70.0,83.8,975.622,72.37,13.7,13.7,2823.617,825.4000000000001,137.363,8.125,1.472
1712965800,69.2,83.8,975.3,98.318,42.9,42.9,9907.763,2892.218,398.393,34.009,5.92
1712352000,67.4,83.8,973.46,95.138,53.9,53.9,11245.684,3311.6710000000003,572.495,65.648,14.261
1714247400,65.8,83.8,974.972,72.942,58.9,58.9,10841.63,3241.626,668.267,62.224999999999994,10.913
1714088400,66.2,83.8,974.716,129.586,72.0,72.0,16444.897,4796.264999999999,676.902,56.573,11.302
1715980800,64.6,83.8,975.652,58.698,20.2,20.2,5409.97,1546.417,155.986,12.148,2.62
1716248400,62.2,83.8,975.89,115.978,58.0,58.0,12437.366999999998,3648.344,610.687,77.595,20.035
1716757200,62.4,83.8,975.15,63.626,21.5,21.5,4895.897000000001,1428.6660000000002,204.782,18.773,5.026999999999999
1716133800,61.2,83.8,974.946,99.12,15.9,15.9,3811.172,1097.99,153.575,21.904,6.452999999999999
1711799400,63.8,87.8,977.684,60.728,9.0,9.0,1864.865,542.284,95.177,9.704,2.899
1712149800,64.8,87.8,975.494,86.816,61.0,61.0,11345.527,3368.702,725.136,97.017,31.461999999999996
1714647600,56.6,87.8,974.746,86.246,34.5,34.5,6568.945,1940.873,436.774,83.75999999999999,28.538
1713951000,64.6,87.8,972.574,151.164,36.3,36.3,6999.499,2062.381,400.283,37.199,7.109
1713859800,66.6,87.8,971.384,58.076,10.2,10.2,2265.7870000000003,660.0799999999999,101.644,10.27,4.043
1713141600,64.4,87.8,977.886,83.062,20.2,20.2,4791.485000000001,1388.201,179.07600000000002,11.565,3.048
1713780600,64.2,87.8,972.7,87.302,12.5,12.5,2857.482,827.612,124.015,14.96,5.397
1712593800,66.6,87.8,974.416,71.048,21.4,21.4,4493.174,1312.965,221.813,21.737,5.157
1712586600,66.4,87.8,975.114,79.404,21.5,21.5,4277.6669999999995,1256.847,236.27,26.294,7.325
1715254200,57.8,87.8,975.148,127.076,72.2,72.2,12742.475,3807.447,867.3820000000001,98.147,27.686
1716374400,57.6,87.8,973.338,92.056,33.5,33.5,7197.596,2107.222,356.672,48.018,12.877
1712364000,62.0,87.8,975.15,105.584,74.4,74.4,14973.118,4423.224,797.0709999999999,77.79599999999999,16.951999999999998
1712583600,65.8,87.8,974.968,85.87,26.7,26.7,5204.545,1528.815,301.97,35.129000000000005,9.72
1711798800,63.6,87.8,977.496,93.868,9.7,9.7,2048.816,592.414,104.783,13.019,4.384
1716286800,54.4,87.8,973.142,97.756,32.3,32.3,6515.2970000000005,1910.11,368.355,54.358999999999995,14.732
1715428200,58.2,87.8,976.078,104.974,25.7,25.7,5237.844999999999,1544.665,283.98900000000003,37.097,11.526
1715944800,58.8,87.8,975.4,89.748,27.4,27.4,5814.985,1699.105,291.551,36.786,10.124
1713919200,63.4,87.8,974.744,97.516,51.5,51.5,10455.147,3082.8199999999997,543.633,49.732,10.565
1713437400,62.8,87.8,974.336,67.696,23.4,23.4,5102.874,1476.3870000000002,243.784,30.813,7.935
1713832200,61.8,87.8,974.754,89.426,26.4,26.4,5923.387000000001,1725.705,252.306,21.184,4.071
1715130000,56.4,87.8,976.428,79.48,48.1,48.1,10177.706,2987.474,496.974,50.736,11.687
1713769800,62.4,87.8,972.594,61.318,15.1,15.1,3082.949,896.513,151.911,8.071,2.409
1716201600,54.2,87.8,974.344,83.684,20.4,20.4,4338.1630000000005,1263.0,222.548,31.782,8.975
1712820000,68.4,87.8,973.44,66.08,20.0,20.0,3780.486,1117.068,213.784,10.958,2.099
1712819400,69.4,87.8,973.416,89.17,20.5,20.5,3813.389,1129.939,220.936,12.263,2.059
1716252600,55.0,87.8,976.17,97.362,22.6,22.6,5010.897,1451.803,225.355,23.767,7.109999999999999
1712151000,65.0,87.8,975.722,102.134,44.1,44.1,8625.959,2545.946,504.86800000000005,66.691,18.574
1716114600,52.8,87.8,973.004,71.602,28.8,28.8,6373.7919999999995,1851.955,295.13800000000003,37.273,9.039
1713607200,66.6,87.8,972.746,97.346,42.2,42.2,8687.082,2560.517,459.824,58.036,15.155
1713657000,64.2,87.8,974.884,121.322,38.0,38.0,8694.782,2526.114,362.3200000000001,35.09,7.640000000000001
1713192000,62.2,87.8,977.736,66.31,20.6,20.6,4669.391,1356.98,205.77,25.044,6.994
1712798400,63.2,87.8,976.294,78.646,40.2,40.2,7802.315,2306.961,430.61,31.045,5.494
1711797000,63.0,87.8,977.008,62.052,13.6,13.6,2785.397,812.688,152.086,20.442,5.399
1714872000,54.4,87.8,976.678,86.65,32.5,32.5,7092.136,2062.299,327.16999999999996,32.196,6.246
1715596200,59.0,87.8,973.744,87.242,48.3,48.3,9923.199,2920.7960000000003,521.9780000000001,62.334,17.862000000000002
1715077200,58.2,87.8,974.9,119.216,42.2,42.2,8376.402,2474.1090000000004,481.347,67.376,17.265
1714697400,59.2,87.8,975.868,86.58,41.5,41.5,8715.228,2554.495,428.963,41.904,7.871
1713657600,63.8,87.8,974.97,110.656,34.8,34.8,7554.055,2209.4359999999997,351.121,34.92,7.115
1712053800,61.8,87.8,974.276,118.202,39.7,39.7,7439.619,2201.16,448.151,42.15,8.298
1712056800,64.0,87.8,974.912,124.97,73.0,73.0,13219.753,3938.182,874.242,108.647,33.791
1714579200,60.6,87.8,975.404,57.664,16.4,16.4,3197.275,939.274,209.822,44.28,16.793
1714560600,60.2,87.8,972.678,91.864,32.2,32.2,6574.351000000001,1931.302,368.168,56.83,18.208
1714733400,55.0,87.8,974.468,143.92,68.5,68.5,11746.346,3509.5339999999997,829.186,86.536,16.975
1712823600,68.8,87.8,973.648,139.046,23.2,23.2,4410.083,1303.933,247.529,13.362,2.601
1714782600,57.0,87.8,976.34,82.792,12.7,12.7,2682.434,777.4639999999999,138.10899999999998,18.264000000000003,5.032
1715946000,59.0,87.8,975.516,68.54,25.9,25.9,5367.333,1573.856,289.99,43.931,14.588
1713656400,65.0,87.8,974.734,112.346,41.3,41.3,9731.681,2825.415,378.786,34.294,6.355
1713195000,61.4,87.8,977.692,62.28,11.1,11.1,2593.74,751.685,102.617,9.215,3.1660000000000004
1712151600,65.0,87.8,975.79,89.41,46.3,46.3,8769.458999999999,2595.335,573.108,98.936,34.535000000000004
1715337000,60.2,87.8,974.778,71.266,28.8,28.8,6252.3369999999995,1827.481,301.90099999999995,39.97,9.868
1712277000,64.2,87.8,975.564,97.178,64.5,64.5,11658.623,3473.004,758.11,81.80099999999999,20.7
1714263600,64.8,87.8,975.718,134.848,69.1,69.1,14008.806,4129.446,715.642,53.359,10.13
1715253600,57.4,87.8,975.078,102.88,58.7,58.7,10519.812000000002,3128.528,698.957,79.828,18.788
1713195600,61.8,87.8,977.558,53.646,10.5,10.5,2493.0029999999997,719.4159999999999,94.19,7.808,3.155
1714304400,60.0,87.8,975.658,81.092,16.4,16.4,3861.393,1111.848,154.255,16.729,5.186
1715822400,56.4,87.8,977.094,121.366,84.6,84.6,15824.658,4711.851000000001,959.482,96.517,23.886
1715945400,58.8,87.8,975.536,74.926,26.2,26.2,5510.225,1612.2240000000002,285.99,40.473,12.419
1715475000,57.6,87.8,977.812,88.678,50.8,50.8,9995.267,2957.479,551.4200000000001,52.215,11.064
1711872600,49.8,95.8,974.952,75.33,7.8,7.8,1794.127,513.573,74.376,6.255,2.613
1714895400,35.4,95.8,973.362,79.766,15.9,15.9,3421.3869999999997,993.331,161.628,14.952,4.529
1716884400,47.2,95.8,972.94,60.688,39.7,39.7,7902.584,2339.3109999999997,422.201,36.438,7.904
1714983600,43.2,95.8,974.364,78.852,21.9,21.9,4548.741,1325.2869999999998,227.759,21.016,4.27
1713841200,51.2,95.8,974.6,73.656,11.3,11.3,2704.193,782.88,99.578,6.163,2.698
1711951200,50.2,95.8,974.342,67.298,2.2,2.2,575.185,164.29500000000002,17.538,1.743,1.007
1714808400,43.0,95.8,972.79,81.824,6.8,6.8,1534.947,443.003,70.89,10.998,4.179
1716175200,43.8,95.8,974.806,104.234,13.2,13.2,2914.094,843.9490000000001,134.748,15.696000000000002,5.233
1713333000,47.2,95.8,973.404,61.222,1.9,1.9,552.566,155.261,14.936,2.026,1.09
1714269600,52.6,95.8,975.474,67.048,23.7,23.7,5008.6849999999995,1467.531,233.215,14.015,3.237
1714896000,35.2,95.8,973.356,92.026,19.0,19.0,3910.505,1150.038,198.346,18.774,5.513
1714444800,48.4,95.8,975.176,72.032,29.9,29.9,6035.838,1778.964,314.43399999999997,25.954,5.875
1715848800,42.0,95.8,974.154,124.472,29.9,29.9,6030.048,1771.806,312.782,24.630000000000003,4.936999999999999
1716194400,43.8,95.8,972.944,56.094,21.3,21.3,4384.477999999999,1287.5410000000002,234.908,31.123,8.95
1716105600,41.2,95.8,971.738,61.452,15.6,15.6,3830.918,1107.846,139.841,14.657,4.554
1712904600,50.2,95.8,972.578,77.482,10.7,10.7,2150.0609999999997,630.821,106.517,4.182,1.229
1715914800,45.0,95.8,975.88,68.136,12.5,12.5,2988.779,866.6400000000001,109.841,8.06,2.463
1716607800,48.0,95.8,976.14,78.96,19.4,19.4,4608.62,1331.986,179.292,17.683,5.192
1715589000,48.6,95.8,972.686,88.322,27.3,27.3,6264.332,1820.924,254.768,21.013,4.843999999999999
1714637400,48.4,95.8,972.57,64.798,11.4,11.4,2536.955,733.819,117.111,14.905,6.055
1715240400,48.0,95.8,973.668,66.416,10.4,10.4,2432.925,702.797,97.803,9.19,3.774
1715829000,43.2,95.8,976.03,91.33,15.4,15.4,3461.347,1009.851,148.627,13.528,3.888
1714705200,46.2,95.8,975.498,62.59,10.3,10.3,2043.39,601.2429999999999,113.168,12.89,3.63
1714966200,41.0,95.8,976.338,105.248,7.3,7.3,1691.726,487.121,70.605,8.714,3.418
1715481600,46.2,95.8,977.192,88.18,37.8,37.8,7523.885,2228.3810000000003,405.995,38.222,9.884
1713508800,51.0,95.8,970.918,62.578,10.6,10.6,2411.499,704.559,104.852,12.568,2.98
1712647800,51.8,95.8,972.266,75.968,33.2,33.2,7817.046,2267.455,298.998,22.24,3.495
1712307000,45.8,95.8,971.908,99.318,11.1,11.1,2484.866,718.4580000000001,106.196,8.228,2.523
1714792800,42.2,95.8,974.906,85.232,6.5,6.5,1423.725,412.775,67.16499999999999,8.39,3.2270000000000003
1714447200,47.4,95.8,974.7,73.74,29.0,29.0,5838.991,1716.425,304.29999999999995,24.244,5.587
1712563200,53.6,95.8,971.076,82.286,24.7,24.7,5414.742,1581.429,248.586,25.823,7.053
1714809000,43.0,95.8,972.822,84.69,7.2,7.2,1546.848,447.998,76.646,9.875,4.061
1712370000,49.0,95.8,975.0,66.136,17.9,17.9,4064.677,1181.237,170.013,15.219,3.54
1713682200,51.0,95.8,972.31,67.596,6.3,6.3,1452.816,422.862,60.024,5.836,1.964
1711954200,49.0,95.8,973.82,68.142,4.0,4.0,946.076,272.02200000000005,36.045,2.886,1.298
1715919000,45.2,95.8,975.024,67.886,11.9,11.9,2938.76,852.197,100.78,7.314,2.486
1713414600,50.2,95.8,974.232,56.708,5.5,5.5,1387.077,395.0700000000001,47.691,4.083,1.732
1713424200,47.6,95.8,972.254,65.164,6.4,6.4,1673.484,475.557,52.954,5.971,2.614
1716261600,44.0,95.8,975.202,94.694,20.8,20.8,4700.966,1370.994,200.599,18.549,5.539
1716533400,47.4,95.8,972.754,71.776,25.5,25.5,5631.227,1651.487,249.335,22.447,5.503
1712245200,67.6,84.6,975.456,56.084,24.1,24.1,4726.214,1391.102,272.199,32.883,6.784
1716478200,61.4,84.6,975.248,61.974,47.1,47.1,9401.384,2781.3059999999996,500.221,42.531,9.66
1712334600,67.2,84.6,975.758,81.814,17.2,17.2,3741.339,1086.313,179.22,22.287,5.46
1712330400,67.0,84.6,976.18,116.53,23.6,23.6,4809.858,1409.41,271.374,42.837,12.296
1715536200,63.4,84.6,975.778,54.564,29.5,29.5,6320.239,1856.17,304.202,33.989999999999995,9.641
1714746000,61.0,84.6,976.458,76.528,60.1,60.1,10812.376,3211.0299999999997,712.229,80.229,17.668
1713207600,64.6,84.6,976.154,52.472,9.1,9.1,2254.8869999999997,652.933,77.55799999999999,5.287,1.89
1711992000,69.0,84.6,976.728,65.184,23.3,23.3,4763.2,1391.433,247.991,23.797,5.372
1711821600,67.6,84.6,978.326,110.71,4.4,4.4,1079.404,308.199,37.098,2.397,0.975
1713111600,68.4,84.6,977.596,61.362,8.4,8.4,2229.855,637.0219999999999,65.447,4.047,1.827
1712177400,69.2,84.6,973.942,67.666,30.3,30.3,5817.835,1725.996,339.23800000000006,35.163,8.477
1714173000,66.8,84.6,974.394,129.978,59.6,59.6,12694.463,3712.421,598.098,48.428,8.643
1714751400,62.6,84.6,976.37,55.026,6.8,6.8,1614.37,462.558,65.461,7.878,3.622
1713484200,65.8,84.6,974.94,113.896,38.1,38.1,8971.598,2599.0330000000004,348.372,29.139,5.734
1716652800,62.2,84.6,977.382,59.508,14.5,14.5,3421.9210000000003,992.032,131.601,11.41,3.682
1715881200,63.0,84.6,976.39,59.78,18.8,18.8,4155.912,1212.848,189.938,21.392,5.8919999999999995
1713807000,67.8,84.6,974.468,71.652,5.5,5.5,1507.806,429.677,41.174,3.1959999999999997,1.642
1713549000,67.2,84.6,973.932,65.116,13.8,13.8,2838.585,837.369,140.249,10.173,1.772
1712249400,67.2,84.6,974.984,63.442,28.1,28.1,5740.702,1681.143,314.551,43.376000000000005,11.544
1711824000,67.0,84.6,977.866,147.784,12.5,12.5,2453.754,716.2950000000001,135.731,12.631,3.3099999999999996
1716403200,62.8,84.6,974.762,58.42,35.2,35.2,6928.778,2056.321,394.688,47.467,15.055
1712665800,69.6,84.6,975.054,122.666,42.2,42.2,7900.489,2339.126,465.304,35.275999999999996,6.401
1712241000,66.8,84.6,974.928,129.324,11.8,11.8,2564.791,739.6659999999999,119.662,12.633,3.08
1714161600,66.4,84.6,973.488,61.37,25.4,25.4,4763.893,1406.718,298.869,37.791,9.424
1714240800,65.6,84.6,975.446,97.16,86.7,86.7,15460.229,4648.996999999999,992.627,81.94300000000001,16.553
1713809400,68.0,84.6,974.058,55.564,5.8,5.8,1546.751,442.94,43.899,3.0460000000000003,1.146
1713977400,66.6,84.6,974.506,86.506,39.6,39.6,7945.096,2337.959,427.358,42.805,9.144
1712447400,67.0,84.6,973.624,92.02,21.4,21.4,4916.911,1422.525,203.3,19.404,4.792
1713550800,66.8,84.6,973.612,107.358,21.5,21.5,4233.562,1252.102,224.364,13.166,2.278
1712754600,65.6,84.6,976.338,90.718,21.0,21.0,4637.225,1350.045,200.955,13.867,2.29
1712184600,68.4,84.6,975.182,102.514,51.9,51.9,10348.337,3056.288,563.735,57.468,13.515
1715530800,63.0,84.6,976.302,66.428,27.2,27.2,5737.965,1691.22,292.16499999999996,39.489999999999995,13.47
1713898200,67.2,84.6,972.916,66.562,15.6,15.6,3075.8199999999997,900.54,168.774,15.276,4.6610000000000005
1712932200,68.2,84.6,976.468,56.688,4.4,4.4,983.842,282.765,40.579,2.123,0.787
1715883000,63.4,84.6,976.206,54.346,29.7,29.7,6251.099,1843.194,307.09000000000003,30.707,7.449
1712934600,68.0,84.6,976.188,55.796,4.4,4.4,946.764,276.9,42.211,2.12,0.619
1714090200,66.2,84.6,974.794,155.492,71.3,71.3,15501.626,4537.317,708.9290000000001,63.705,14.107
1716908400,61.8,84.6,976.054,60.026,62.2,62.2,12194.366,3611.75,679.977,66.26599999999999,14.879
1715880600,62.6,84.6,976.464,63.962,17.4,17.4,3866.428,1130.591,174.85500000000002,20.808,5.505
1713816600,66.4,84.6,973.196,78.516,20.8,20.8,4635.132,1350.043,206.731,22.303,5.907
1713369600,65.6,84.6,975.924,51.284,3.1,3.1,668.606,194.376,32.215,4.017,1.829
1716654600,61.4,84.6,977.098,69.336,12.7,12.7,3037.028,887.107,111.648,7.994999999999999,3.042
1714591800,63.4,84.6,973.962,59.848,6.2,6.2,1573.786,454.074,52.896,4.849,2.034
1715537400,63.8,84.6,975.61,57.006,29.7,29.7,6339.356,1864.086,309.409,36.403,10.316
1714695000,61.2,84.6,975.644,75.302,36.9,36.9,7683.451999999999,2252.7250000000004,387.857,40.256,8.530000000000001
1713907200,67.0,84.6,973.202,82.694,15.8,15.8,3121.745,912.951,167.101,12.398,2.693
1712667600,69.0,84.6,975.224,116.706,59.1,59.1,10801.485,3209.643,668.071,55.93,12.471
1712014800,69.0,84.6,976.562,84.152,34.9,34.9,7116.6630000000005,2094.038,380.8200000000001,45.799,10.119
1712162400,68.2,84.6,975.516,57.858,6.9,6.9,1567.815,455.61,64.829,5.568,2.223
1712326200,67.6,84.6,975.904,120.664,17.3,17.3,3534.817,1035.36,199.181,32.351,10.109
1713811800,67.6,84.6,974.11,53.298,10.0,10.0,2318.148,668.965,91.424,6.98,2.127
1716301200,60.6,84.6,975.612,80.368,32.6,32.6,6144.228,1822.155,414.786,78.742,30.961999999999996
1715385000,64.4,84.6,977.816,87.154,25.1,25.1,5578.475,1625.575,243.3,20.098,4.765000000000001
1715532000,63.4,84.6,976.282,73.606,45.4,45.4,8560.178,2552.432,599.579,131.778,58.621
1713914400,67.8,84.6,974.058,127.828,37.6,37.6,7559.166,2224.282,411.795,47.542,10.864
1713912000,67.6,84.6,973.782,113.632,32.6,32.6,6633.7119999999995,1950.535,354.305,40.187,10.057
1713208800,64.4,84.6,975.958,73.74,13.6,13.6,3160.677,918.487,125.57,10.757,3.531
1713028800,69.6,84.6,975.982,87.53,19.0,19.0,3837.084,1130.379,193.693,11.622,2.105
1716654000,61.8,84.6,977.244,69.222,13.3,13.3,3161.538,919.381,117.313,7.348,3.4299999999999997
1713810000,68.0,84.6,974.006,59.43,6.4,6.4,1700.839,487.567,50.029,3.953,1.594
1713553800,66.8,84.6,973.318,79.218,13.1,13.1,2719.7200000000003,803.1089999999999,131.452,8.61,2.052
1711824600,67.0,84.6,977.732,93.032,7.3,7.3,1660.427,482.396,68.148,5.664,2.045
1716295800,59.6,84.6,974.806,100.942,48.8,48.8,8720.034,2604.388,660.844,138.30700000000002,58.744
1715538600,63.6,84.6,975.496,54.272,38.7,38.7,7760.572,2295.384,445.691,67.539,23.396
1714998600,57.0,84.6,976.884,70.25,23.2,23.2,4970.8189999999995,1452.023,250.504,35.373,9.314
1716756600,61.6,84.6,975.178,52.818,20.2,20.2,4699.248,1366.141,188.395,17.607,4.973
1713180600,61.0,88.6,976.532,74.604,14.9,14.9,3378.255,977.656,152.728,21.848999999999997,6.963
1712490600,58.4,88.6,973.482,107.422,74.7,74.7,13755.139,4094.745,880.7629999999999,107.162,31.216
1712738400,58.2,88.6,974.256,102.804,10.8,10.8,2197.639,643.491,108.61,5.551,1.893
1713268800,55.4,88.6,975.386,97.624,16.6,16.6,3740.803,1080.832,172.191,24.514000000000003,7.258
1713435600,60.2,88.6,973.804,62.13,16.5,16.5,3480.3810000000003,1010.623,179.25799999999998,24.645000000000003,8.094
1716633000,54.4,88.6,975.512,140.46,37.8,37.8,7567.159,2231.306,416.74,48.003,10.536
1712920200,63.2,88.6,974.54,157.35,25.6,25.6,5409.811,1577.751,260.152,22.209,4.755
1712052000,60.6,88.6,973.788,112.262,40.6,40.6,7856.963,2313.223,458.608,51.574,12.62
1714216800,63.0,88.6,974.618,72.17,24.5,24.5,4679.153,1386.607,271.289,24.616,5.9399999999999995
1713772200,64.2,88.6,972.634,64.532,15.5,15.5,3246.977,942.612,164.83100000000002,18.74,5.760999999999999
1716631800,54.0,88.6,975.232,121.108,51.8,51.8,10364.697,3057.335,572.631,68.10499999999999,17.933999999999997
1712710800,60.2,88.6,975.788,118.596,83.3,83.3,15745.695,4667.88,914.909,71.428,14.767
1715303400,57.4,88.6,976.784,86.788,25.7,25.7,5513.5869999999995,1615.574,259.198,23.891,4.776
1713945000,63.4,88.6,972.514,79.276,27.0,27.0,5159.513,1524.096,294.46500000000003,22.515,5.6739999999999995
1712364600,61.2,88.6,975.27,79.178,80.1,80.1,15940.668,4711.72,860.69,80.30199999999999,19.262
1714989600,50.4,88.6,975.29,81.382,38.3,38.3,7494.686,2213.753,479.363,95.426,37.672
1712739600,58.2,88.6,974.316,78.408,10.0,10.0,2032.836,593.1310000000001,101.401,5.764,1.963
1712401800,61.0,88.6,973.466,117.504,23.8,23.8,5297.969999999999,1543.44,251.601,38.622,11.685
1712624400,60.4,88.6,975.256,89.18,27.7,27.7,5939.061,1720.0680000000002,286.823,30.261,6.308
1715425200,57.4,88.6,975.7,117.936,115.4,115.4,19463.701999999997,5846.645,1439.438,174.63799999999998,56.983
1712229600,61.6,88.6,973.764,89.126,18.3,18.3,3597.327,1053.885,209.749,27.834000000000003,7.789
1714264800,63.2,88.6,975.742,103.62,56.9,56.9,11195.938,3304.671,609.2059999999999,50.446,9.289
1713316800,60.4,88.6,976.378,61.106,11.7,11.7,2296.3549999999996,669.461,129.281,13.301,3.361
1712018400,62.8,88.6,976.606,67.596,3.5,3.5,879.3879999999999,253.483,29.856,1.909,0.659
1715595600,57.6,88.6,973.552,81.236,49.1,49.1,10068.329,2967.285,534.2570000000001,65.262,19.679
1716253200,54.0,88.6,976.152,93.588,23.0,23.0,5123.855,1494.061,233.578,30.024,9.423
1715767800,54.4,88.6,975.604,70.282,29.0,29.0,6022.473,1766.48,317.556,42.568,10.885
1716543600,60.6,88.6,974.032,156.028,86.5,86.5,16488.4,4911.198,1013.797,139.32299999999998,51.088
1715076000,56.4,88.6,974.626,111.472,80.5,80.5,14439.592,4326.626,954.149,108.005,26.975
1712191200,62.8,88.6,975.444,95.332,47.6,47.6,9608.819,2833.0550000000003,509.114,49.504999999999995,11.747
1715942400,58.4,88.6,974.78,88.636,40.7,40.7,8334.403999999999,2455.409,447.131,58.232,16.641
1712105400,60.4,88.6,976.53,101.792,32.4,32.4,6297.359,1860.125,349.408,28.198,5.943
1716463200,57.4,88.6,974.142,116.126,92.8,92.8,17458.941,5207.2119999999995,1048.524,105.471,28.989
1714437600,58.8,88.6,975.144,81.106,27.7,27.7,6195.3150000000005,1809.354,271.10400000000004,27.5,5.442
1715994600,55.4,88.6,976.498,61.56,12.3,12.3,2987.951,859.994,107.221,7.877000000000001,2.223
1713180000,61.0,88.6,976.37,78.756,14.4,14.4,3281.117,948.23,140.538,14.624,4.468
1715252400,56.4,88.6,974.854,112.036,47.4,47.4,9332.349,2754.986,555.826,85.996,29.362
1714698000,58.2,88.6,975.904,92.112,35.9,35.9,7669.752,2244.5,368.138,37.651,7.832000000000001
1715325000,47.6,96.6,973.478,69.67,16.8,16.8,3730.24,1086.773,163.414,14.063,3.447
1714804800,41.4,96.6,972.98,107.626,4.7,4.7,1170.075,336.68600000000004,43.036,5.380000000000001,2.463
1714878000,39.8,96.6,975.766,76.238,11.9,11.9,2702.96,784.518,118.334,15.008,4.829000000000001
1711951800,49.0,96.6,974.1,71.58,2.4,2.4,597.316,168.594,19.950000000000003,1.344,0.764
1712034000,51.2,96.6,973.82,97.812,9.6,9.6,2071.425,603.131,101.981,14.163,4.977
1714806000,42.6,96.6,972.828,91.714,4.7,4.7,1174.728,337.629,42.106,4.897,2.316
1711872000,49.0,96.6,975.096,87.526,12.9,12.9,2933.0919999999996,845.102,125.532,12.775,3.810000000000001
1712977200,49.0,96.6,975.102,91.23,9.9,9.9,2331.4849999999997,677.081,86.513,3.906,0.932
1714619400,45.8,96.6,975.202,61.734,6.1,6.1,1568.018,447.6509999999999,51.107,4.8629999999999995,1.677
1716004200,44.2,96.6,975.072,58.606,11.6,11.6,2845.9350000000004,824.884,99.063,6.6739999999999995,2.498
1716711600,42.4,96.6,974.476,77.97,59.3,59.3,10569.913,3163.597,680.7280000000001,56.621,13.672
1713064200,50.2,96.6,976.182,70.834,11.9,11.9,2928.17,842.336,99.043,5.259,1.239
1714112400,52.8,96.6,971.612,61.476,15.4,15.4,3277.2960000000003,958.472,152.82999999999998,10.975,3.175
1714793400,41.6,96.6,974.772,99.738,6.0,6.0,1340.844,389.286,60.81,6.827,2.625
1716177600,43.0,96.6,974.462,76.75,10.4,10.4,2413.059,698.592,97.144,9.143,3.901
1712372400,46.8,96.6,974.682,74.942,14.5,14.5,3314.068,959.211,137.35899999999998,11.346,3.444
1713673800,51.6,96.6,973.294,79.466,7.0,7.0,1594.221,461.589,66.53,5.1129999999999995,1.705
1712031000,49.8,96.6,974.482,76.292,5.8,5.8,1448.725,414.335,48.199,3.333,1.835
1712904000,49.6,96.6,972.622,81.698,10.5,10.5,2180.4939999999997,643.557,102.603,4.885999999999999,1.05
1715744400,44.4,96.6,977.172,90.702,33.6,33.6,6915.416,2038.948,340.11800000000005,23.243,4.85
1715068800,40.4,96.6,973.666,59.686,18.6,18.6,3836.471,1130.88,205.138,28.366,6.595000000000001
1712633400,46.4,96.6,974.438,87.766,30.5,30.5,6273.385,1839.556,316.124,26.692,6.591
1714805400,42.6,96.6,972.914,87.442,5.0,5.0,1220.206,350.102,45.603,5.586,2.514
1716883200,46.4,96.6,972.778,72.356,36.1,36.1,7338.115,2166.9759999999997,389.005,42.633,10.971
1713497400,47.6,96.6,973.86,70.04,16.8,16.8,3701.844,1078.801,156.18099999999998,7.227,1.593
1714889400,37.6,96.6,973.798,71.456,8.7,8.7,2219.8149999999996,639.2570000000001,70.737,3.962,1.531
